stop_id,stop_name,stop_lat,stop_lon
868,Fin. District Metromover,25.760700225830078,-80.1920166015625
869,SE 12 St,25.7620792388916,-80.19170379638672
871,S 14 St,25.760730743408203,-80.1935806274414
872,S 15 Rd Circle,25.758970260620117,-80.19407653808594
873,SE 7 St (NB),25.766799926757812,-80.19037628173828
874,Brickell Park (NB),25.768199920654297,-80.19004821777344
875,Biscane Blvd Way,25.770750045776367,-80.1884994506836
876,Bayfront Park MM (NB),25.772611618041992,-80.18707275390625
877,E Flagler St,25.774219512939453,-80.18711853027344
878,NE 1 St (NB),25.77518081665039,-80.18728637695312
879,Amphitheater (NB),25.776620864868164,-80.18753051757812
880,Bayside (NB),25.777929306030273,-80.18792724609375
881,Port Miami,25.779130935668945,-80.18831634521484
882,Arena,25.781129837036133,-80.18919372558594
883,NE 9 St (NB),25.78274917602539,-80.18921661376953
884,Museum Park (NB),25.784650802612305,-80.18919372558594
885,Adrienne Arsht (NB),25.787580490112305,-80.18904876708984
886,NE 15 Terr,25.790000915527344,-80.18895721435547
887,NE 17 Terr,25.792680740356445,-80.18888092041016
888,NE 18 St (NB),25.793899536132812,-80.18888092041016
889,NE 19 St,25.79520034790039,-80.18894958496094
890,NE 21 St,25.797399520874023,-80.18895721435547
891,NE 23 St (NB),25.799720764160156,-80.18901824951172
892,NE 25 St,25.801219940185547,-80.18905639648438
893,NE 2 Ave (WB),25.804170608520508,-80.19156646728516
894,NE 32 St (NB),25.806629180908203,-80.19312286376953
895,Shops at Midtown,25.808149337768555,-80.1927490234375
896,NE 35 St,25.80978012084961,-80.1923828125
897,I-195 Underpass,25.811399459838867,-80.19123077392578
898,NE 1 Ct,25.813512802124023,-80.1918716430664
899,Design District,25.81346321105957,-80.19325256347656
900,NE Miami Ct,25.81340789794922,-80.19493103027344
901,Roberto Clemente Park,25.80915069580078,-80.19532012939453
902,Buena Vista Blvd,25.808229446411133,-80.19391632080078
903,NE 32 St (SB),25.806970596313477,-80.19309997558594
904,NE 29 St (SB),25.804279327392578,-80.1937484741211
905,NE 2 Ave (EB),25.804019927978516,-80.1915512084961
906,NE 29 St,25.803979873657227,-80.18940734863281
907,NE 26 St,25.801950454711914,-80.18929290771484
908,NE 23 St (SB),25.799869537353516,-80.18921661376953
909,NE 22 St,25.79776954650879,-80.18916320800781
910,NE 20 St,25.795669555664062,-80.18910217285156
911,NE 18 St (SB),25.794279098510742,-80.18910217285156
912,Margaret Pace Park,25.791820526123047,-80.18720245361328
913,Adrienne Arsht (SB),25.786680221557617,-80.18919372558594
914,Museum Park (SB),25.784530639648438,-80.18956756591797
915,NE 9 St (SB),25.78268051147461,-80.18963623046875
916,Freedom Tower,25.78030014038086,-80.18930053710938
917,Bayside (SB),25.77882957458496,-80.1888198852539
918,Miami-Dade College,25.777549743652344,-80.18843078613281
919,Amphitheater (SB),25.77652931213379,-80.18814849853516
920,NE 1 St (SB),25.77557945251465,-80.18798065185547
921,Bayfront MM (SB),25.773000717163086,-80.18753051757812
922,SE 2 St,25.77264976501465,-80.18929290771484
923,Convention Center,25.771099090576172,-80.19022369384766
924,Brickell Park (SB),25.76889991760254,-80.19019317626953
925,8th St Metromover,25.767480850219727,-80.19203186035156
926,South Miami Ave,25.76742935180664,-80.193603515625
927,SW 1 Ave (SB),25.76704978942871,-80.19538116455078
1084,SE 10 St (NB)&nbsp;,25.763898849487305,-80.19109344482422
1086,SE 8 St (NB),25.76561164855957,-80.190673828125
1087,SE 7 St (SB),25.7674560546875,-80.19054412841797
878,NE 1 St (NB),25.77518081665039,-80.18728637695312
879,Amphitheater (NB),25.776620864868164,-80.18753051757812
880,Bayside (NB),25.777929306030273,-80.18792724609375
881,Port Miami,25.779130935668945,-80.18831634521484
928,Port Miami North,25.77823257446289,-80.17753601074219
929,Freedom Tower/Arena,25.78014373779297,-80.18968200683594
930,NE 5 St (SB),25.779264450073242,-80.19054412841797
931,Miami Dade College,25.777341842651367,-80.19048309326172
932,NE 1 St (SB)&nbsp;,25.775466918945312,-80.1904067993164
933,NE 1 Ave (WB)&nbsp;,25.77524185180664,-80.19237518310547
934,County Court House (WB),25.7751522064209,-80.19478607177734
935,Government Center,25.775156021118164,-80.19667053222656
936,W Flagler St (SB),25.77375030517578,-80.19779205322266
937,Miami Riverside Ctr (SB),25.770978927612305,-80.19771575927734
938,SW 7 St (SB),25.76658058166504,-80.19754028320312
939,SW 9 St (SB),25.765079498291016,-80.19742584228516
940,Brickell Metrorail SW 1 Ct (SB),25.764667510986328,-80.19560241699219
941,SW 13 St (SB),25.7619571685791,-80.19734191894531
942,SW 18 Rd (SB),25.760318756103516,-80.20132446289062
943,SW 20 Rd (SB),25.759458541870117,-80.20259857177734
944,SW 22 Rd (SB),25.75826072692871,-80.20430755615234
945,SW 24 Rd (SB),25.75714111328125,-80.20594024658203
946,SW 26 Rd (SB),25.755416870117188,-80.20845794677734
947,SW 28 Rd (SB),25.754638671875,-80.20960235595703
948,SW 29 Rd (SB),25.753602981567383,-80.2110824584961
949,SW 31 Rd (SB),25.75240707397461,-80.21281433105469
950,Vizcaya Metrorail Station (WB),25.749670028686523,-80.21228790283203
951,SW 12 Ave (WB),25.751197814941406,-80.21495819091797
952,SW 14 Ave (WB),25.7510929107666,-80.21873474121094
953,SW 17 Ave (WB),25.750957489013672,-80.22236633300781
954,SW 18 Ave (WB),25.750930786132812,-80.22428894042969
955,SW 21 Ave (WB),25.750774383544922,-80.22770690917969
956,SW 22 Ave (WB),25.750732421875,-80.2296142578125
957,SW 23 Ave (WB),25.750656127929688,-80.23257446289062
958,SW 24 Ave (WB),25.750574111938477,-80.23455047607422
959,SW 27 Ave (WB),25.750469207763672,-80.23792266845703
960,SW 29 Ave (WB),25.75040054321289,-80.24082946777344
961,SW 31 Ave (WB),25.75031089782715,-80.24368286132812
962,SW 32 Ave (WB),25.750221252441406,-80.24679565429688
963,SW 34 Ave (WB),25.750139236450195,-80.24932861328125
964,SW 36 Ave (WB),25.750049591064453,-80.25243377685547
965,Merrick Way,25.75091552734375,-80.25579071044922
966,Alhambra Plaza,25.752025604248047,-80.25667572021484
967,Giralda Ave,25.751394271850586,-80.25882720947266
968,Miracle Mile,25.749786376953125,-80.25877380371094
969,Ponce De Leon Blvd CW,25.7486572265625,-80.25801086425781
1046,Coral Way,25.749492645263672,-80.2544937133789
1047,SW 36 Ave (EB),25.749813079833984,-80.25169372558594
1048,SW 34 Ave (EB),25.749900817871094,-80.2491226196289
1049,SW 32 Ave (EB),25.749980926513672,-80.24605560302734
1050,SW 31 Ave (EB),25.750097274780273,-80.242919921875
1051,SW 29 Ave (EB),25.750200271606445,-80.24020385742188
1052,SW 27 Ave (EB),25.750192642211914,-80.23783874511719
1053,SW 25 Ave (EB),25.75030517578125,-80.23591613769531
1054,SW 23 Ave (EB),25.750436782836914,-80.23241424560547
1055,SW 22 Ave (EB),25.750511169433594,-80.22974395751953
1056,SW 21 Ave (EB),25.750560760498047,-80.22774505615234
1057,SW 19 Ave (EB),25.75065040588379,-80.22557067871094
1058,SW 18 Ave (EB),25.750717163085938,-80.22366333007812
1059,SW 17 Ave (EB),25.75078010559082,-80.22149658203125
1060,SW 14 Ave (EB),25.75088119506836,-80.21809387207031
1061,SW 12 Ave (EB),25.75096893310547,-80.21516418457031
1062,Vizcaya Metrorail Station (EB),25.74964141845703,-80.21232604980469
1063,SW 31 Rd (NB),25.75242805480957,-80.2122573852539
1064,SW 28 Rd (NB),25.754196166992188,-80.2096939086914
1065,SW 26 Rd (NB),25.7551212310791,-80.20836639404297
1066,SW 24 Rd (NB),25.7567081451416,-80.20603942871094
1067,SW 22 Rd (NB),25.757530212402344,-80.2048568725586
1068,SW 20 Rd (NB),25.758644104003906,-80.20323944091797
1069,SW 18 Rd (NB),25.760074615478516,-80.20116424560547
1070,SW 15 Rd (NB),25.761335372924805,-80.1993179321289
1071,SW 13 St (NB),25.761856079101562,-80.1971664428711
1072,SW 11 St (NB),25.7632999420166,-80.19721984863281
1073,Brickell Metrorail SW 1 Ct (NB),25.7652530670166,-80.1956558227539
1074,SW 7 St (NB),25.76689338684082,-80.19732666015625
1075,Miami Riverside Ctr (NB),25.771249771118164,-80.1974868774414
1082,Port Miami South,25.77581787109375,-80.17737579345703
878,NE 1 St (NB),25.77518081665039,-80.18728637695312
1088,NW 2nd Av - NW 29th St,25.803617477416992,-80.1992416381836
1089,NW 2nd Av - NW 25th St,25.800567626953125,-80.19913482666016
1090,NW 2nd Av - NW 23rd St,25.798999786376953,-80.19906616210938
1091,NW 1st Av - NW 21st St,25.796735763549805,-80.19697570800781
1092,N Miami Ave - NW 11th St,25.78489875793457,-80.19406127929688
1093,NE 2nd Av - NE 4th St,25.778223037719727,-80.19046020507812
1094,NE 2nd Av - Flagler St,25.77440071105957,-80.19029998779297
1095,Biscayne Blvd - NE 6th St,25.78056526184082,-80.18904876708984
1096,Biscayne Blvd - NE 10th St,25.78390884399414,-80.18922424316406
1097,Biscayne Blvd - NE 13th St,25.787242889404297,-80.18905639648438
1098,Biscayne Blvd - NE 14th St,25.78921127319336,-80.18902587890625
1099,Biscayne Blvd - NE 18th St,25.79378890991211,-80.18891906738281
1100,Biscayne Blvd - NE 21st St,25.797311782836914,-80.18900299072266
1101,NE 1st Ave - NE 29th St,25.804094314575195,-80.19336700439453
1088,NW 2nd Av - NW 29th St,25.803617477416992,-80.1992416381836
1101,NE 1st Ave - NE 29th St,25.804094314575195,-80.19336700439453
1102,NE 1st Ave - NE 36th St,25.810455322265625,-80.19338989257812
1103,41 St and Royal Palm Ave,25.81378936767578,-80.1292724609375
1104,Miami Beach Convention Center,25.792362213134766,-80.13292694091797
1102,NE 1st Ave - NE 36th St,25.810455322265625,-80.19338989257812
1105,Buena Vista,25.817707061767578,-80.19152069091797
1106,Little Haiti North East,25.830730438232422,-80.1920166015625
1107,Upper Eastside,25.842769622802734,-80.18435668945312
1108,Little Haiti West Side - North,25.833646774291992,-80.20044708251953
1109,Little Haiti - West Side South,25.824935913085938,-80.20010375976562
1089,NW 2nd Av - NW 25th St,25.800567626953125,-80.19913482666016
1110,Adrienne Arsht Center Metromover Station,25.789535522460938,-80.18801879882812
1111,North Bayshore Dr,25.791078567504883,-80.1870346069336
1112,School Board,25.78981590270996,-80.18919372558594
1113,NE 16 St,25.79048728942871,-80.1922607421875
1114,N Miami Ave,25.791690826416016,-80.19453430175781
1115,NW 1st Ave NB,25.79556655883789,-80.1964340209961
1116,NW 20th St,25.795501708984375,-80.19802856445312
1117,Wynwood Gateway,25.796018600463867,-80.19884490966797
1118,NW 22nd St,25.79822540283203,-80.19892883300781
1119,NW 23rd St NB,25.799304962158203,-80.19896697998047
1120,Wynwood Walls NB,25.800634384155273,-80.19900512695312
1121,NW 27th St NB,25.802043914794922,-80.19905853271484
1122,Rubell,25.803855895996094,-80.19696044921875
1123,Midtown Gateway,25.803905487060547,-80.19528198242188
1124,NW 27th St SB,25.802400588989258,-80.19512176513672
1125,NW 1st Ave SB,25.801557540893555,-80.19696807861328
1126,NW 23rd St SB,25.799036026000977,-80.1990737915039
1127,NW 20th Terr,25.796085357666016,-80.19895935058594
1128,NW 1st Ct,25.795391082763672,-80.19786071777344
1129,NW Miami Ct,25.795421600341797,-80.19606018066406
1130,Chapman Partnership,25.791250228881836,-80.19476318359375
1131,School Board Metromover,25.789409637451172,-80.19312286376953
817,Flagler St,25.773500442504883,-80.216552734375
939,SW 9 St (SB),25.765079498291016,-80.19742584228516
970,Lincoln-Marti,25.765077590942383,-80.23934173583984
971,SW 25th Ave,25.765199661254883,-80.23657989501953
972,SW 24th Ave,25.765243530273438,-80.23460388183594
973,SW 23rd Ave,25.765323638916016,-80.23249053955078
974,Shenandoah Gateway,25.765350341796875,-80.2309341430664
975,SW 20th Ave,25.76543617248535,-80.22828674316406
976,SW 19th Ave,25.76548194885254,-80.22637939453125
977,SW 18th Ave,25.765546798706055,-80.22433471679688
978,SW 17th Ave,25.765588760375977,-80.22225952148438
979,Domino Park,25.765668869018555,-80.21929931640625
980,SW 13th Ct,25.765714645385742,-80.21768188476562
981,Bay of Pigs Monument,25.765756607055664,-80.21556854248047
982,Roads Gateway,25.765819549560547,-80.214111328125
983,SW 10th Ave,25.76586151123047,-80.21123504638672
984,SW 9th Ave,25.765913009643555,-80.20907592773438
985,SW 8th Ave,25.76593780517578,-80.20765686035156
986,SW 7th Ave,25.766021728515625,-80.2054672241211
987,SW 5th Ave,25.766103744506836,-80.20259094238281
988,Brickell Gateway,25.766225814819336,-80.19789123535156
989,Brickell Metrorail Station,25.764951705932617,-80.19561004638672
990,SW 2nd Ave,25.76729393005371,-80.19779205322266
991,Jose Marti Gym,25.769142150878906,-80.20011138916016
992,Jose Marti Park,25.771726608276367,-80.20093536376953
993,South River Dr,25.774028778076172,-80.20195007324219
994,W 7th Ave,25.773853302001953,-80.20592498779297
995,W 8th Ave,25.773765563964844,-80.2083511352539
996,W 9th Ave,25.773752212524414,-80.20965576171875
997,Lincoln-Marti Charter School,25.773672103881836,-80.21165466308594
998,W 16th Ave,25.773345947265625,-80.22169494628906
999,Plaza de la Cubanidad,25.772920608520508,-80.2235107421875
1000,W 18th Ave,25.772781372070312,-80.2250747680664
1001,W 20th Ave,25.772693634033203,-80.22834777832031
1002,W 22nd Ave,25.772655487060547,-80.23062896728516
1003,W 23rd Ave,25.77256965637207,-80.23314666748047
1004,Miami Senior High School,25.77248764038086,-80.23696899414062
1005,W 27th Ave,25.772424697875977,-80.23876953125
1006,Miami-Dade Auditorium,25.772308349609375,-80.24205780029297
1007,W 30th Ave,25.772249221801758,-80.2440414428711
1008,W 31st Ave,25.77219581604004,-80.2462387084961
1009,W 32nd Ct,25.77211570739746,-80.24844360351562
1010,W 33rd Ave,25.77207374572754,-80.24968719482422
1011,W 35th Ave,25.772005081176758,-80.25222778320312
1012,Ponce De Leon Blvd,25.77192497253418,-80.25434875488281
1013,NW 2nd St WB,25.773984909057617,-80.25590515136719
1014,Magic City Casino,25.77454948425293,-80.25594329833984
1132,NW 2nd St EB,25.77372169494629,-80.25563049316406
1133,W Flagler St,25.771282196044922,-80.25553131103516
1134,Corals Gables Gateway,25.76858901977539,-80.25538635253906
1135,Montilla Ave,25.766468048095703,-80.2552719116211
1136,Trail Theater,25.764631271362305,-80.25445556640625
1137,SW 34th Ave,25.764732360839844,-80.25131225585938
1138,Woodlawn,25.764820098876953,-80.24942779541016
1139,SW 32th Ave,25.764894485473633,-80.24713134765625
1140,SW 31st Ct,25.76491928100586,-80.24539184570312
1141,SW 30th Ave,25.76497459411621,-80.24281311035156
1142,SW 29th Ave,25.765050888061523,-80.24124145507812
850,Carroll Manor,25.74142074584961,-80.21803283691406
851,Hallisee St,25.740161895751953,-80.21699523925781
852,Mercy Hospital,25.739770889282227,-80.21558380126953
1015,Crystal Ct Grove Isle,25.738927841186523,-80.22354125976562
1016,Ransom Everglades WB,25.736988067626953,-80.22728729248047
1017,Aviation Ave WB,25.732303619384766,-80.23380279541016
1018,Darwin St,25.731508255004883,-80.23495483398438
1019,City Hall WB,25.729902267456055,-80.23640441894531
1020,Bayside Park WB,25.727806091308594,-80.2386703491211
1021,Mayfair In The Grove WB,25.728208541870117,-80.24027252197266
1022,Cocowalk WB,25.72808265686035,-80.24366760253906
1023,Margaret St,25.727968215942383,-80.24658966064453
1024,Elizabeth St,25.727916717529297,-80.24856567382812
1025,Hibiscus St,25.72785758972168,-80.25018310546875
1026,Douglas Road,25.727779388427734,-80.25227355957031
1027,Florida Ave,25.7280330657959,-80.25355529785156
1028,Oak Ave,25.729915618896484,-80.253662109375
1029,Douglas Rd Metrorail Station,25.732202529907227,-80.25379943847656
1030,Bird Ave,25.73513412475586,-80.24978637695312
1031,McDonald St,25.735273361206055,-80.2460708618164
1032,Day Ave,25.731426239013672,-80.24569702148438
1033,Commodore Plaze,25.727928161621094,-80.24469757080078
1034,Cocowalk EB,25.728004455566406,-80.24370574951172
1035,Mayfair In The Grove EB,25.728124618530273,-80.24092864990234
1036,Bayside Park EB,25.727855682373047,-80.23827362060547
1037,City Hall EB,25.7302303314209,-80.23587036132812
1038,Aviation Ave EB,25.732187271118164,-80.23371124267578
1039,Kennedy Park,25.73415756225586,-80.23108673095703
1040,Kirk St,25.735403060913086,-80.22930908203125
1041,Ransome Everglades EB,25.737045288085938,-80.22702026367188
1042,Crystal View Ct,25.737865447998047,-80.22540283203125
1043,Crystal Ct EB,25.738723754882812,-80.2237777709961
1044,Grove Isle,25.73916244506836,-80.22286224365234
1045,Steele Mini Park,25.740787506103516,-80.21994018554688
